user_id;idade;sexo;renda_mensal;renda_mensal_imputada;numero_dependentes;dependentes_imputados;faixa_etaria;faixa_salarial;salario_por_dependente;default_flag;historico_default;qtd_emprestimos_ativos;qtd_tipos_emprestimo;tipos_emprestimo;qtd_real_estate;qtd_other;possui_emprestimo_ativo;atraso_30_59;atraso_60_89;atraso_90_plus;total_atrasos;debt_ratio;uso_linhas_sem_garantia;historico_atrasos_flag;indice_risco_credito;score_risco_total;quartil_risco;faixa_risco_historico;previsao_default;idade_outlier_flag;renda_outlier_flag;debt_ratio_outlier_flag;uso_linhas_outlier_flag;nome_cliente;iniciais;cliente_desde;primeiro_nome
469;52;M;10976;0;3;0;Adultos (31-59 anos);Alta;3658,6667;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;1;0;0;1;0,2441;0,2622;1;1,5804;2,2079;3;Alto;Bom pagador;0;0;0;0;J£lio Ferreira Silva;JF;fev/24;J£lio
470;39;F;4333;0;1;0;Adultos (31-59 anos);M‚dia;4333;0;Sem hist¢rico de inadimplˆncia;11;1;other;0;11;1;0;0;0;0;0,2677;0;0;0,223;1,716;1;Baixo;Bom pagador;0;0;0;0;Paula Ferreira Silva;PF;mar/24;Paula
471;76;M;8400;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;2;4;1;0;0;0;0;0,2753;0,0314;0;0,4382;2,3602;2;Moderado;Bom pagador;0;0;0;0;M rcio Ferreira Silva;MF;abr/24;M rcio
472;73;M;3653;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;1;0;0;1;0,0126;0,0227;1;0,9281;1,7687;2;Moderado;Bom pagador;0;0;0;0;Nicolas Ferreira Silva;NF;mai/24;Nicolas
473;37;F;2000;0;2;0;Adultos (31-59 anos);M‚dia;1000;1;Inadimplente;3;1;other;0;3;1;0;1;3;4;0,3348;1;1;6,3371;9,7628;4;Muito alto;Mau pagador;0;0;0;0;Talita Ferreira Silva;TF;jun/24;Talita
474;33;M;2300;0;1;0;Adultos (31-59 anos);M‚dia;2300;0;Sem hist¢rico de inadimplˆncia;17;2;other, real_estate;2;15;1;0;0;0;0;1,1795;1,0031;0;1,2125;6,6589;3;Alto;Bom pagador;0;0;0;0;S‚rgio Ferreira Silva;SF;jul/24;S‚rgio
475;71;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;899;0,7593;0;1499,5988;9,9795;4;Muito alto;Mau pagador;0;0;0;0;Tadeu Ferreira Silva;TF;ago/24;Tadeu
476;44;F;15016;0;1;0;Adultos (31-59 anos);Alta;15016;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;0;0;0;0;0,0323;0,0057;0;0,0543;1,8214;1;Baixo;Bom pagador;0;0;0;0;Z‚lia Ferreira Silva;ZF;set/24;Z‚lia
477;47;M;7917;0;2;0;Adultos (31-59 anos);Alta;3958,5;0;Sem hist¢rico de inadimplˆncia;18;2;other, real_estate;1;17;1;0;0;0;0;0,1814;0,0505;0;0,1221;1,675;1;Baixo;Bom pagador;0;0;0;0;William Ferreira Silva;WF;out/24;William
478;41;F;2200;0;1;0;Adultos (31-59 anos);M‚dia;2200;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;1;0;0;1;0,2749;0,0232;1;1,2201;2,7409;3;Alto;Bom pagador;0;0;0;0;Lorena Ferreira Silva;LF;nov/24;Lorena
479;61;F;5427;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;1;other;0;7;1;0;0;0;0;0,1443;0,101;0;0,3066;1,798;1;Baixo;Bom pagador;0;0;0;0;Mirela Ferreira Silva;MF;dez/24;Mirela
480;50;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;10;2;other, real_estate;1;9;1;4;1;0;5;3537;0,4297;1;3220,3907;5,6925;4;Muito alto;Bom pagador;0;0;0;0;Gabriel Rodrigues Silva;GR;jan/21;Gabriel
481;43;F;7933;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;1;8;1;0;0;0;0;0,3364;0,0433;0;0,3797;2,3602;1;Baixo;Bom pagador;0;0;0;0;Beatriz Rodrigues Silva;BR;fev/21;Beatriz
482;46;M;10000;0;2;0;Adultos (31-59 anos);Alta;5000;0;Sem hist¢rico de inadimplˆncia;14;2;other, real_estate;2;12;1;0;0;0;0;0,6319;0,0389;0;0,4472;2,0264;2;Moderado;Bom pagador;0;0;0;0;Mateus Rodrigues Silva;MR;mar/21;Mateus
483;69;M;3400;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;13;2;other, real_estate;1;12;1;0;0;0;0;0,3799;0,0001;0;0,2714;2,0147;1;Baixo;Bom pagador;0;0;0;0;Pedro Rodrigues Silva;PR;abr/21;Pedro
484;78;F;8579;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;7;1;other;0;7;1;1;0;0;1;0,059;0,0035;1;0,9532;1,7687;2;Moderado;Bom pagador;0;0;0;0;Eduarda Rodrigues Silva;ER;mai/21;Eduarda
485;74;M;15916;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;33;2;other, real_estate;2;31;1;0;0;0;0;0,5585;0,2863;0;0,2485;2,2372;1;Baixo;Bom pagador;0;0;0;0;Rafael Rodrigues Silva;RR;jun/21;Rafael
486;62;F;9500;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;11;2;other, real_estate;2;9;1;0;0;0;0;0,2388;0,0851;0;0,2699;1,6223;1;Baixo;Bom pagador;0;0;0;0;Gabriela Rodrigues Silva;GR;jul/21;Gabriela
487;89;M;4755;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;9;1;other;0;9;1;0;0;0;0;0,0044;0,0251;0;0,0295;2,5066;1;Baixo;Bom pagador;0;0;0;0;Carlos Rodrigues Silva;CR;ago/21;Carlos
488;90;M;7000;0;1;0;Sˆnior (60+);Alta;7000;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;0;0;0;0;0,8562;0,0246;0;1,2583;2,4071;3;Alto;Bom pagador;0;0;0;0;Felipe Rodrigues Silva;FR;set/21;Felipe
489;71;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;2;4;1;0;0;0;0;2430;0;0;3471,4286;6,2782;4;Muito alto;Bom pagador;0;0;0;0;Thiago Rodrigues Silva;TR;out/21;Thiago
490;77;F;4920;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;11;2;other, real_estate;2;9;1;0;0;0;0;0,3648;0,0319;0;0,3305;1,6223;1;Baixo;Bom pagador;0;0;0;0;Larissa Rodrigues Silva;LR;nov/21;Larissa
491;86;M;4583;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;0,3898;0,0148;0;0,6744;2,085;2;Moderado;Bom pagador;0;0;0;0;Andr‚ Rodrigues Silva;AR;dez/21;Andr‚
492;36;M;7500;0;2;0;Adultos (31-59 anos);Alta;3750;0;Sem hist¢rico de inadimplˆncia;12;2;other, real_estate;2;10;1;0;0;0;0;0,565;0,3887;0;0,7336;2,2196;2;Moderado;Bom pagador;0;0;0;0;Leonardo Rodrigues Silva;LR;jan/22;Leonardo
493;82;F;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;4;1;other;0;4;1;0;0;0;0;25;0,0146;0;50,0292;6,2782;4;Muito alto;Bom pagador;0;0;0;0;Patr¡cia Rodrigues Silva;PR;fev/22;Patr¡cia
494;33;M;10583;0;2;0;Adultos (31-59 anos);Alta;5291,5;0;Sem hist¢rico de inadimplˆncia;5;1;other;0;5;1;0;0;0;0;0,0593;0;0;0,0989;1,8214;1;Baixo;Bom pagador;0;0;0;0;Ricardo Rodrigues Silva;RR;mar/22;Ricardo
495;90;M;11000;0;1;0;Sˆnior (60+);Alta;11000;0;Sem hist¢rico de inadimplˆncia;9;1;other;0;9;1;0;0;0;0;0,0112;0,0412;0;0,0524;1,7804;1;Baixo;Bom pagador;0;0;0;0;Daniel Rodrigues Silva;DR;abr/22;Daniel
496;73;F;4166;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;8;2;other, real_estate;1;7;1;0;0;0;0;0,2592;0,0359;0;0,3278;1,6223;1;Baixo;Bom pagador;0;0;0;0;Tatiane Rodrigues Silva;TR;mai/22;Tatiane
497;68;M;800;0;0;0;Sˆnior (60+);Baixa;;0;Sem hist¢rico de inadimplˆncia;4;1;other;0;4;1;0;0;0;0;0,1286;0,0952;0;0,4475;1,798;2;Moderado;Bom pagador;0;0;0;0;Eduardo Rodrigues Silva;ER;jun/22;Eduardo
498;65;F;4450;0;1;0;Sˆnior (60+);M‚dia;4450;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;0;0;0;0;0,0083;0,0148;0;0,033;1,8214;1;Baixo;Bom pagador;0;0;0;0;Yasmin Rodrigues Silva;YR;jul/22;Yasmin
499;47;F;6500;0;2;0;Adultos (31-59 anos);Alta;3250;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;1;0;0;1;0,1903;0,2053;1;1,4223;2,2079;3;Alto;Bom pagador;0;0;0;0;Amanda Rodrigues Silva;AR;ago/22;Amanda
500;70;M;11348;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;26;2;other, real_estate;2;24;1;0;0;0;0;0,2902;0,1078;0;0,1474;1,6926;1;Baixo;Bom pagador;0;0;0;0;Diego Rodrigues Silva;DR;set/22;Diego
