user_id;nome_cliente;primeiro_nome;iniciais;cliente_desde;idade;sexo;renda_mensal;faixa_salarial;historico_default;historico_pagamento;qtd_emprestimos_ativos;consultas_ultimo_ano;status_ultimo_emprestimo;faixa_risco_historico;previsao_default;score_credito_sintetico;score_credito_faixa;total_atrasos;resumo_personalizado
466;J‚ssica Ferreira Silva;J‚ssica;JF;nov/23;50;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;18;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
467;Elias Ferreira Silva;Elias;EF;dez/23;76;M;8333;Alta;Sem hist¢rico de inadimplˆncia;Pontual;10;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
468;Fernando Ferreira Silva;Fernando;FF;jan/24;46;M;8200;Alta;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
469;J£lio Ferreira Silva;J£lio;JF;fev/24;52;M;10976;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;6;2;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
470;Paula Ferreira Silva;Paula;PF;mar/24;39;F;4333;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;11;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
471;M rcio Ferreira Silva;M rcio;MF;abr/24;76;M;8400;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
472;Nicolas Ferreira Silva;Nicolas;NF;mai/24;73;M;3653;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;8;1;Pago em dia;Moderado;Bom pagador;735;Bom;1;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
473;Talita Ferreira Silva;Talita;TF;jun/24;37;F;2000;M‚dia;Inadimplente;Requer aten‡Æo;3;5;Teve atraso relevante;Muito alto;Mau pagador;470;Ruim;4;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos requer aten‡Æo.
474;S‚rgio Ferreira Silva;S‚rgio;SF;jul/24;33;M;2300;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;17;6;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
475;Tadeu Ferreira Silva;Tadeu;TF;ago/24;71;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;4;Pago em dia;Muito alto;Mau pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos pontual.
476;Z‚lia Ferreira Silva;Z‚lia;ZF;set/24;44;F;15016;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
477;William Ferreira Silva;William;WF;out/24;47;M;7917;Alta;Sem hist¢rico de inadimplˆncia;Pontual;18;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
478;Lorena Ferreira Silva;Lorena;LF;nov/24;41;F;2200;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;8;1;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
479;Mirela Ferreira Silva;Mirela;MF;dez/24;61;F;5427;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;7;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
480;Gabriel Rodrigues Silva;Gabriel;GR;jan/21;50;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Requer aten‡Æo;10;3;Pago em dia;Muito alto;Bom pagador;535;Ruim;5;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos requer aten‡Æo.
481;Beatriz Rodrigues Silva;Beatriz;BR;fev/21;43;F;7933;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
482;Mateus Rodrigues Silva;Mateus;MR;mar/21;46;M;10000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;14;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
483;Pedro Rodrigues Silva;Pedro;PR;abr/21;69;M;3400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;13;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
484;Eduarda Rodrigues Silva;Eduarda;ER;mai/21;78;F;8579;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;7;1;Pago em dia;Moderado;Bom pagador;735;Bom;1;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
485;Rafael Rodrigues Silva;Rafael;RR;jun/21;74;M;15916;Alta;Sem hist¢rico de inadimplˆncia;Pontual;33;2;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
486;Gabriela Rodrigues Silva;Gabriela;GR;jul/21;62;F;9500;Alta;Sem hist¢rico de inadimplˆncia;Pontual;11;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
487;Carlos Rodrigues Silva;Carlos;CR;ago/21;89;M;4755;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
488;Felipe Rodrigues Silva;Felipe;FR;set/21;90;M;7000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
489;Thiago Rodrigues Silva;Thiago;TR;out/21;71;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;6;0;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
490;Larissa Rodrigues Silva;Larissa;LR;nov/21;77;F;4920;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;11;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
491;Andr‚ Rodrigues Silva;Andr‚;AR;dez/21;86;M;4583;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
492;Leonardo Rodrigues Silva;Leonardo;LR;jan/22;36;M;7500;Alta;Sem hist¢rico de inadimplˆncia;Pontual;12;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
493;Patr¡cia Rodrigues Silva;Patr¡cia;PR;fev/22;82;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
494;Ricardo Rodrigues Silva;Ricardo;RR;mar/22;33;M;10583;Alta;Sem hist¢rico de inadimplˆncia;Pontual;5;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
495;Daniel Rodrigues Silva;Daniel;DR;abr/22;90;M;11000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
496;Tatiane Rodrigues Silva;Tatiane;TR;mai/22;73;F;4166;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;8;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
497;Eduardo Rodrigues Silva;Eduardo;ER;jun/22;68;M;800;Baixa;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
498;Yasmin Rodrigues Silva;Yasmin;YR;jul/22;65;F;4450;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
499;Amanda Rodrigues Silva;Amanda;AR;ago/22;47;F;6500;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;6;2;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
500;Diego Rodrigues Silva;Diego;DR;set/22;70;M;11348;Alta;Sem hist¢rico de inadimplˆncia;Pontual;26;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
